policy,agent,stage,success,reward_sum,dv_used,ballistic_tli_corridor_hit,flyby_done,n_burns,min_rM,term_reason
Model__stage02_step00294912_R-57.50_SR0.000_LD0.00442_CMnan__2026-08-07_12-28-03.zip,mcc,ppo_b_dv_refine_final,False,-63.26992839570675,0.084468663548747,False,True,3,0.004416688466420827,moon_impact
Model__stage02_step00266240_R-57.68_SR0.000_LD0.00429_CMnan__2026-08-07_12-19-45.zip,mcc,ppo_b_dv_refine_final,False,-63.47705113745353,0.08487299472826518,False,True,3,0.004290526406837837,moon_impact
Model__stage02_step00290816_R-57.74_SR0.000_LD0.00444_CMnan__2026-08-07_12-26-48.zip,mcc,ppo_b_dv_refine_final,False,-63.54509315094033,0.08500582180141941,False,True,3,0.004439416251903882,moon_impact
Model__stage02_step00270336_R-57.91_SR0.000_LD0.00431_CMnan__2026-08-07_12-20-53.zip,mcc,ppo_b_dv_refine_final,False,-63.7445595618202,0.08539520680330355,False,True,3,0.004314849730730447,moon_impact
Model__stage02_step00286720_R-58.03_SR0.000_LD0.00432_CMnan__2026-08-07_12-25-38.zip,mcc,ppo_b_dv_refine_final,False,-63.88533594685652,0.08567002105754719,False,True,3,0.004324796084673012,moon_impact
Model__stage02_step00278528_R-58.17_SR0.000_LD0.00422_CMnan__2026-08-07_12-23-17.zip,mcc,ppo_b_dv_refine_final,False,-64.04468454376705,0.08598109074308738,False,True,3,0.004216720287644245,moon_impact
Model__stage02_step00274432_R-58.25_SR0.000_LD0.00419_CMnan__2026-08-07_12-22-04.zip,mcc,ppo_b_dv_refine_final,False,-64.13303347867235,0.0861535596316226,False,True,3,0.0041925881274066145,moon_impact
Model__stage02_step00282624_R-58.30_SR0.000_LD0.00448_CMnan__2026-08-07_12-24-29.zip,mcc,ppo_b_dv_refine_final,False,-64.18741249291861,0.08625971471042179,False,True,3,0.004478784849389156,moon_impact
Model__stage01_step00020480_R-63.08_SR0.000_LD0.10010_CMnan__2026-08-07_11-30-11.zip,mcc,ppo_b_dv_refine_final,False,-65.3034218061079,0.021726265486771913,False,False,10,0.10010272254005524,invalid_preflyby_earth_return
Model__stage01_step00012288_R-66.15_SR0.000_LD0.10530_CMnan__2026-08-07_11-28-58.zip,mcc,ppo_b_dv_refine_final,False,-69.01036212212819,0.027955978776333407,False,False,9,0.10530146922856416,invalid_preflyby_earth_return
Model__stage01_step00016384_R-67.46_SR0.000_LD0.09683_CMnan__2026-08-07_11-29-33.zip,mcc,ppo_b_dv_refine_final,False,-70.86488422767287,0.03324456944210934,False,False,10,0.09683246901955354,invalid_preflyby_earth_return
Model__stage01_step00040960_R-71.18_SR0.000_LD0.07647_CMnan__2026-08-07_11-33-36.zip,mcc,ppo_b_dv_refine_final,False,-76.07639459141413,0.04776418654572452,False,False,12,0.07647347211108087,invalid_preflyby_earth_return
Model__stage01_step00024576_R-74.14_SR0.000_LD0.09139_CMnan__2026-08-07_11-30-53.zip,mcc,ppo_b_dv_refine_final,False,-79.35629172210537,0.050960232955931405,False,False,10,0.09139030390984965,invalid_preflyby_earth_return
Model__stage01_step00045056_R-76.90_SR0.000_LD0.06777_CMnan__2026-08-07_11-34-22.zip,mcc,ppo_b_dv_refine_final,False,-83.44881447771688,0.06391570701280307,False,False,15,0.06776521510005169,invalid_preflyby_earth_return
Model__stage01_step00036864_R-78.00_SR0.000_LD0.07152_CMnan__2026-08-07_11-32-53.zip,mcc,ppo_b_dv_refine_final,False,-84.72905284749757,0.06567751751373581,False,False,11,0.07152062487868803,invalid_preflyby_earth_return
Model__stage01_step00032768_R-80.47_SR0.000_LD0.07107_CMnan__2026-08-07_11-32-17.zip,mcc,ppo_b_dv_refine_final,False,-87.8322642482637,0.0718251285823559,False,False,11,0.07107353733291152,invalid_preflyby_earth_return
Model__stage01_step00028672_R-81.18_SR0.000_LD0.07058_CMnan__2026-08-07_11-31-35.zip,mcc,ppo_b_dv_refine_final,False,-88.7295987918551,0.07367607437007184,False,False,10,0.07057623216806533,invalid_preflyby_earth_return
Model__stage01_step00147456_R-81.03_SR0.000_LD0.01003_CM0.22352__2026-08-07_11-54-58.zip,mcc,ppo_b_dv_refine_final,False,-91.2920490172542,0.10012891150506645,False,True,24,0.010027521280809347,dv_budget_exceeded
Model__stage01_step00159744_R-81.23_SR0.000_LD0.00891_CM0.26808__2026-08-07_11-57-37.zip,mcc,ppo_b_dv_refine_final,False,-91.53843576066929,0.10060989124559373,False,True,13,0.008906556476852423,dv_budget_exceeded
Model__stage01_step00188416_R-81.32_SR0.000_LD0.00888_CM0.27032__2026-08-07_12-03-47.zip,mcc,ppo_b_dv_refine_final,False,-91.64691233071665,0.10082165195881837,False,True,12,0.00887751015484268,dv_budget_exceeded
Model__stage01_step00163840_R-81.38_SR0.000_LD0.02002_CM0.01856__2026-08-07_11-58-30.zip,mcc,ppo_b_dv_refine_final,False,-91.7262900977685,0.10097660793279264,False,True,12,0.020022803046504663,dv_budget_exceeded
Model__stage01_step00069632_R-81.57_SR0.000_LD0.06129_CMnan__2026-08-07_11-39-04.zip,mcc,ppo_b_dv_refine_final,False,-91.95967990610416,0.10143221592492342,False,False,18,0.061292437787017956,dv_budget_exceeded
Model__stage01_step00053248_R-81.96_SR0.000_LD0.05706_CM0.86359__2026-08-07_11-35-57.zip,mcc,ppo_b_dv_refine_final,False,-92.44679763427972,0.10238313461176772,False,True,18,0.05706443479099094,dv_budget_exceeded
Model__stage01_step00057344_R-82.12_SR0.000_LD0.04201_CM0.89153__2026-08-07_11-36-43.zip,mcc,ppo_b_dv_refine_final,False,-92.64744688467673,0.10277482867393709,False,True,18,0.042013412629706516,dv_budget_exceeded
Model__stage01_step00155648_R-82.24_SR0.000_LD0.01150_CM0.16340__2026-08-07_11-56-42.zip,mcc,ppo_b_dv_refine_final,False,-92.79896420594474,0.1030706106663396,False,True,14,0.011497779864846893,dv_budget_exceeded
Model__stage01_step00167936_R-82.32_SR0.000_LD0.01630_CM0.05969__2026-08-07_11-59-22.zip,mcc,ppo_b_dv_refine_final,False,-92.89524005655139,0.10325855395014612,False,True,13,0.01629959771654966,dv_budget_exceeded
Model__stage01_step00077824_R-82.41_SR0.000_LD0.03722_CM0.91059__2026-08-07_11-40-39.zip,mcc,ppo_b_dv_refine_final,False,-93.0086241697881,0.10347989484133455,False,True,13,0.037215153491218324,dv_budget_exceeded
Model__stage01_step00131072_R-82.43_SR0.000_LD0.01018_CM0.22106__2026-08-07_11-51-24.zip,mcc,ppo_b_dv_refine_final,False,-93.03451491985581,0.10353043703397448,False,True,13,0.0101752927197345,dv_budget_exceeded
Model__stage01_step00192512_R-82.45_SR0.000_LD0.01026_CM0.23892__2026-08-07_12-04-38.zip,mcc,ppo_b_dv_refine_final,False,-93.06528461615174,0.10359050357950121,False,True,10,0.01026050864654064,dv_budget_exceeded
Model__stage01_step00049152_R-84.65_SR0.000_LD0.06762_CMnan__2026-08-07_11-35-09.zip,mcc,ppo_b_dv_refine_final,False,-93.14104916965343,0.08286472608515695,False,False,15,0.06761594962828633,invalid_preflyby_earth_return
Model__stage01_step00151552_R-82.71_SR0.000_LD0.00691_CM0.38137__2026-08-07_11-55-50.zip,mcc,ppo_b_dv_refine_final,False,-93.38634530117949,0.10421725680022137,False,True,19,0.006906734320620111,dv_budget_exceeded
Model__stage01_step00184320_R-83.06_SR0.000_LD0.01737_CM0.05019__2026-08-07_12-02-56.zip,mcc,ppo_b_dv_refine_final,False,-93.82739866365229,0.10507825170968958,False,True,12,0.017366522676660397,dv_budget_exceeded
Model__stage01_step00135168_R-83.20_SR0.000_LD0.01362_CM0.11972__2026-08-07_11-52-16.zip,mcc,ppo_b_dv_refine_final,False,-94.00087901942183,0.10541690847079645,False,True,15,0.01362373217362792,dv_budget_exceeded
Model__stage01_step00065536_R-83.50_SR0.000_LD0.05078_CM0.88810__2026-08-07_11-38-16.zip,mcc,ppo_b_dv_refine_final,False,-94.37159146394227,0.10614058853939198,False,True,17,0.05078196594927383,dv_budget_exceeded
Model__stage01_step00172032_R-83.71_SR0.000_LD0.01823_CM0.04068__2026-08-07_12-00-16.zip,mcc,ppo_b_dv_refine_final,False,-94.63532579446014,0.10665543308054863,False,True,12,0.018226799778224795,dv_budget_exceeded
