policy,agent,stage,success,reward_sum,dv_used,ballistic_tli_corridor_hit,flyby_done,n_burns,min_rM,term_reason
Model__stage02_step00323584_R-85.93_SR0.000_LD0.89992_CMnan__2026-08-07_12-26-36.zip,mcc,ppo_b_dv_refine_final,False,-92.99734714054512,0.10345788057821295,False,False,10,0.8999169941808579,dv_budget_exceeded
Model__stage03_step00507904_R-93.00_SR0.000_LD0.86058_CMnan__2026-08-07_12-50-49.zip,mcc,ppo_b_dv_refine_final,False,-93.00356680201732,0.10347002218583197,False,False,20,0.8605843163509654,dv_budget_exceeded
_TEMP_STAGE_TRANSFER.zip,mcc,ppo_b_dv_refine_final,False,-93.00563352440328,0.10347405670320559,False,False,32,0.8287720275515162,dv_budget_exceeded
Model__stage02_step00282624_R-85.94_SR0.000_LD0.85612_CMnan__2026-08-07_12-18-48.zip,mcc,ppo_b_dv_refine_final,False,-93.01242968010928,0.10348732370435484,False,False,22,0.8561175921578099,dv_budget_exceeded
Model__stage02_step00348160_R-85.98_SR0.000_LD0.89493_CMnan__2026-08-07_12-30-50.zip,mcc,ppo_b_dv_refine_final,False,-93.0569087311752,0.10357415273640447,False,False,11,0.8949270654381455,dv_budget_exceeded
Model__stage01_step00102400_R-82.45_SR0.000_LD0.86008_CMnan__2026-08-07_11-45-34.zip,mcc,ppo_b_dv_refine_final,False,-93.06666874157465,0.10359320557668475,False,False,20,0.8600752924054484,dv_budget_exceeded
Model__stage02_step00303104_R-86.01_SR0.000_LD0.88722_CMnan__2026-08-07_12-22-44.zip,mcc,ppo_b_dv_refine_final,False,-93.09116935396662,0.10364103403542287,False,False,13,0.8872176643573428,dv_budget_exceeded
Model__stage02_step00299008_R-86.02_SR0.000_LD0.89134_CMnan__2026-08-07_12-22-00.zip,mcc,ppo_b_dv_refine_final,False,-93.09982667883546,0.10365793428667566,False,False,12,0.8913448347230973,dv_budget_exceeded
Model__stage03_step00528384_R-93.10_SR0.000_LD0.86823_CMnan__2026-08-07_12-53-23.zip,mcc,ppo_b_dv_refine_final,False,-93.10437244022887,0.10366680821838645,False,False,18,0.8682254228184301,dv_budget_exceeded
Model__stage03_step00491520_R-93.31_SR0.000_LD0.85911_CMnan__2026-08-07_12-48-40.zip,mcc,ppo_b_dv_refine_final,False,-93.30575876777678,0.10405994115332906,False,False,20,0.8591122383871821,dv_budget_exceeded
Model__stage02_step00327680_R-86.22_SR0.000_LD0.89537_CMnan__2026-08-07_12-27-13.zip,mcc,ppo_b_dv_refine_final,False,-93.3360834599028,0.10411913899144397,False,False,11,0.8953658736242762,dv_budget_exceeded
Model__stage02_step00401408_R-86.24_SR0.000_LD0.83046_CMnan__2026-08-07_12-38-40.zip,mcc,ppo_b_dv_refine_final,False,-93.35807752122525,0.10416207432863538,False,False,31,0.8304633285204063,dv_budget_exceeded
Model__stage03_step00458752_R-93.39_SR0.000_LD0.84930_CMnan__2026-08-07_12-44-33.zip,mcc,ppo_b_dv_refine_final,False,-93.38540562078254,0.10421542241892616,False,False,23,0.84929941043038,dv_budget_exceeded
Model__stage03_step00602112_R-93.41_SR0.000_LD0.87198_CMnan__2026-08-07_13-02-41.zip,mcc,ppo_b_dv_refine_final,False,-93.40836063776588,0.10426023366956169,False,False,17,0.8719802389857073,dv_budget_exceeded
Model__stage03_step00536576_R-93.42_SR0.000_LD0.87525_CMnan__2026-08-07_12-54-24.zip,mcc,ppo_b_dv_refine_final,False,-93.42335692301393,0.10428950841578995,False,False,16,0.8752487157645117,dv_budget_exceeded
Model__stage01_step00053248_R-82.78_SR0.000_LD0.86714_CMnan__2026-08-07_11-35-53.zip,mcc,ppo_b_dv_refine_final,False,-93.47328305537418,0.10438697087604785,False,False,18,0.8671429870981786,dv_budget_exceeded
Model__stage01_step00184320_R-82.81_SR0.000_LD0.85884_CMnan__2026-08-07_12-01-55.zip,mcc,ppo_b_dv_refine_final,False,-93.5128619162127,0.1044642340840947,False,False,21,0.8588352447410368,dv_budget_exceeded
Model__stage02_step00233472_R-86.39_SR0.000_LD0.89111_CMnan__2026-08-07_12-09-45.zip,mcc,ppo_b_dv_refine_final,False,-93.52504336616408,0.10448801389690306,False,False,12,0.8911113301321842,dv_budget_exceeded
Model__stage03_step00544768_R-93.53_SR0.000_LD0.89113_CMnan__2026-08-07_12-55-23.zip,mcc,ppo_b_dv_refine_final,False,-93.5291538480412,0.10449603810502116,False,False,12,0.8911319907273237,dv_budget_exceeded
Model__stage02_step00253952_R-86.42_SR0.000_LD0.89549_CMnan__2026-08-07_12-13-25.zip,mcc,ppo_b_dv_refine_final,False,-93.56181475963054,0.10455979655470021,False,False,11,0.8954889423927488,dv_budget_exceeded
Model__stage02_step00229376_R-86.42_SR0.000_LD0.88301_CMnan__2026-08-07_12-09-07.zip,mcc,ppo_b_dv_refine_final,False,-93.56516410597762,0.10456633492488454,False,False,14,0.8830074156537135,dv_budget_exceeded
